"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","689","24.2","21.9","26.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME5","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","114","37.2","28.2","46.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","INCOME1","CAT6","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","1,598","26.2","24.6","27.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","BO1","CAT1","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","17",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","50","RACE03","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","2",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","50","RACE04","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","14",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","50","RACE02","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","22","39.0","19.1","58.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","RACE08","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","39","37.0","22.8","51.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","RACE07","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","1",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS14","TOPIC09","50","RACE05","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","12","38.3","18.1","58.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","RACE06","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","1,491","26.1","24.4","27.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","RACE01","CAT4","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","854","26.4","24.1","28.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","SEX2","CAT2","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","VT","Vermont","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","744","26.1","23.8","28.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","50","SEX1","CAT2","_BMI5CAT","RESP039","    (43.62538123900049, -72.51764079099962)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","239","26.9","23.4","30.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE01","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","392","26.0","23.4","28.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE02","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","419","22.8","20.5","25.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE03","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","482","23.2","21.0","25.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE04","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","606","23.5","21.4","25.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE05","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","889","20.0","18.3","21.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","AGE09","CAT3","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","1,136","20.0","18.6","21.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","EDUCA4","CAT5","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","677","23.6","21.6","25.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","EDUCA2","CAT5","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","179","23.3","19.5","27.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","EDUCA1","CAT5","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","1,026","26.8","25.0","28.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","EDUCA3","CAT5","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","407","35.0","31.3","38.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","INCOME2","CAT6","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","253","27.0","23.0","30.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","INCOME3","CAT6","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","359","25.4","22.4","28.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","INCOME4","CAT6","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","1,246","20.2","19.0","21.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","INCOME5","CAT6","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","308","44.2","39.2","49.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","INCOME1","CAT6","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","3,027","23.4","22.5","24.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","BO1","CAT1","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","55","36.7","27.2","46.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE03","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Asian, non-Hispanic","Race/Ethnicity","56","10.7","7.7","13.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE04","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Black, non-Hispanic","Race/Ethnicity","61","22.4","16.5","28.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE02","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Hispanic","Race/Ethnicity","200","19.6","16.8","22.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE08","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Multiracial, non-Hispanic","Race/Ethnicity","108","27.4","22.1","32.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE07","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","9",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","53","RACE05","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Other, non-Hispanic","Race/Ethnicity","36","29.9","20.2","39.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE06","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","White, non-Hispanic","Race/Ethnicity","2,502","25.4","24.3","26.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","RACE01","CAT4","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Female","Sex","1,975","29.1","27.6","30.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","SEX2","CAT2","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","1,052","17.7","16.5","18.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","53","SEX1","CAT2","ADDEPEV3","RESP046","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","18-24","Age Group","122","17.3","14.0","20.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE01","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","25-34","Age Group","322","25.8","23.0","28.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE02","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","35-44","Age Group","457","31.9","29.1","34.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE03","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","45-54","Age Group","586","32.8","30.1","35.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE04","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","55-64","Age Group","710","29.6","27.3","32.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE05","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","65+","Age Group","1,143","27.9","25.9","29.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","AGE09","CAT3","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","College graduate","Education Attained","1,151","20.7","19.3","22.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","EDUCA4","CAT5","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","H.S. or G.E.D.","Education Attained","850","31.8","29.5","34.2","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","EDUCA2","CAT5","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than H.S.","Education Attained","192","31.4","26.8","36.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","EDUCA1","CAT5","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Some post-H.S.","Education Attained","1,140","31.7","29.8","33.7","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","EDUCA3","CAT5","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$15,000-$24,999","Household Income","357","30.3","26.7","33.9","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME2","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$25,000-$34,999","Household Income","279","30.8","26.6","35.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME3","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$35,000-$49,999","Household Income","447","31.3","28.1","34.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME4","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","$50,000+","Household Income","1,623","26.6","25.1","28.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME5","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Less than $15,000","Household Income","243","36.6","31.6","41.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","INCOME1","CAT6","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Overall","Overall","3,340","28.0","27.0","29.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","BO1","CAT1","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","62","41.2","30.9","51.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE03","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Asian, non-Hispanic","Race/Ethnicity","45","8.4","5.7","11.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE04","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Black, non-Hispanic","Race/Ethnicity","96","37.1","30.1","44.1","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE02","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Hispanic","Race/Ethnicity","254","32.1","28.2","36.0","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE08","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Multiracial, non-Hispanic","Race/Ethnicity","95","26.0","20.5","31.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE07","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Native Hawaiian or other Pacific Islander, non-Hispanic","Race/Ethnicity","18","37.0","21.2","52.8","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE05","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Other, non-Hispanic","Race/Ethnicity","29","26.7","16.1","37.4","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE06","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","White, non-Hispanic","Race/Ethnicity","2,741","29.3","28.1","30.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","RACE01","CAT4","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Female","Sex","1,683","28.0","26.5","29.6","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","SEX2","CAT2","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WA","Washington","Overweight and Obesity (BMI)","BMI Categories","Weight classification by Body Mass Index (BMI) (variable calculated from one or more BRFSS questions)","Obese (BMI 30.0 - 99.8)","Male","Sex","1,657","28.0","26.5","29.5","1","%","Crude Prevalence",,,"BRFSS","CLASS14","TOPIC09","53","SEX1","CAT2","_BMI5CAT","RESP039","    (47.52227862900048, -120.47001078999972)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","84","27.0","20.6","33.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE01","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","120","23.0","18.4","27.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE02","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","135","23.8","19.3","28.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE03","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","140","17.3","13.7","20.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE04","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","216","20.4","17.1","23.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE05","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","218","12.4","10.2","14.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","AGE09","CAT3","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","294","16.1","13.9","18.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","EDUCA4","CAT5","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","259","18.6","15.8","21.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","EDUCA2","CAT5","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
"2020","WI","Wisconsin","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","50","25.9","17.8","34.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","55","EDUCA1","CAT5","ADDEPEV3","RESP046","    (44.39319117400049, -89.81637074199966)"
